Woluwe-Saint-Pierre,HOUSE,HOUSE,4300000,FOR_SALE,8,5,950,"{'surface': 40, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,True,150,True,500,11600,1400,4,True,TO_RENOVATE
Knokke-Zoute,APARTMENT,APARTMENT,4300000,FOR_SALE,4,3,231,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,False,True,,,,,0,3,False,
Knokke-Heist,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,,False,,,,,,0,,,
Knokke-Zoute,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,,False,,,,,,0,,,
Knokke,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,False,,,,,,0,,,
Knokke-Heist,APARTMENT,DUPLEX,4300000,FOR_SALE,4,3,252,,,False,True,,,,,0,3,,AS_NEW
Knokke-Heist,APARTMENT,DUPLEX,4300000,FOR_SALE,4,3,252,,,False,True,,,,,0,3,,AS_NEW
Knokke-Heist,APARTMENT,DUPLEX,4300000,FOR_SALE,4,3,231,,,False,True,41,,,,0,,,AS_NEW
Gent,HOUSE,MIXED_USE_BUILDING,4300000,FOR_SALE,16,,2417,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",False,False,,,True,239,965,0,2,,TO_RESTORE
Knokke-Heist,APARTMENT,PENTHOUSE,4300000,FOR_SALE,4,3,232,,,False,True,,,,,0,3,,AS_NEW
